site_id,date,taxon_id,scientific_name,fish_total_length,n,total_fish_measured,increased,total_collected,area_m2,no,Species,Family,correction,total_fish_per_size,no_m2,species_a,species_b,BodyShapeI,family_a,family_b,a,b,fish_total_length_cm,grams
ARIK,2016-10-11,LEPCYA,Lepomis cyanellus,29,2,45,no,9,603.95825,9,Lepomis cyanellus,Centrarchidae,0.2,9,0.014901692294127947,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,2.9,0.3091173324882325
ARIK,2016-10-11,LEPCYA,Lepomis cyanellus,30,6,45,no,9,603.95825,9,Lepomis cyanellus,Centrarchidae,0.2,9,0.014901692294127947,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3,0.3445852407841538
ARIK,2016-10-11,LEPCYA,Lepomis cyanellus,31,2,45,no,9,603.95825,9,Lepomis cyanellus,Centrarchidae,0.2,9,0.014901692294127947,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.1,0.382756909071094
ARIK,2016-10-11,LEPCYA,Lepomis cyanellus,32,3,45,no,9,603.95825,9,Lepomis cyanellus,Centrarchidae,0.2,9,0.014901692294127947,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.2,0.4237412099114151
ARIK,2016-10-11,LEPCYA,Lepomis cyanellus,33,2,45,no,9,603.95825,9,Lepomis cyanellus,Centrarchidae,0.2,9,0.014901692294127947,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.3,0.46764773489376915
ARIK,2016-10-11,LEPCYA,Lepomis cyanellus,34,2,45,no,9,603.95825,9,Lepomis cyanellus,Centrarchidae,0.2,9,0.014901692294127947,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.4,0.5145867766788722
ARIK,2016-10-11,LEPCYA,Lepomis cyanellus,35,3,45,no,9,603.95825,9,Lepomis cyanellus,Centrarchidae,0.2,9,0.014901692294127947,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.5,0.5646693120263658
ARIK,2016-10-11,LEPCYA,Lepomis cyanellus,36,1,45,no,9,603.95825,9,Lepomis cyanellus,Centrarchidae,0.2,9,0.014901692294127947,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.6,0.6180069857217494
ARIK,2016-10-11,LEPCYA,Lepomis cyanellus,37,2,45,no,9,603.95825,9,Lepomis cyanellus,Centrarchidae,0.2,9,0.014901692294127947,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.7,0.674712095331183
ARIK,2016-10-11,LEPCYA,Lepomis cyanellus,38,2,45,no,9,603.95825,9,Lepomis cyanellus,Centrarchidae,0.2,9,0.014901692294127947,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.8,0.7348975767196146
ARIK,2016-10-11,LEPCYA,Lepomis cyanellus,40,2,45,no,9,603.95825,9,Lepomis cyanellus,Centrarchidae,0.2,9,0.014901692294127947,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,4,0.8661645077818274
ARIK,2016-10-11,LEPCYA,Lepomis cyanellus,41,1,45,no,9,603.95825,9,Lepomis cyanellus,Centrarchidae,0.2,9,0.014901692294127947,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,4.1,0.9374748999110194
ARIK,2016-10-11,LEPCYA,Lepomis cyanellus,42,2,45,no,9,603.95825,9,Lepomis cyanellus,Centrarchidae,0.2,9,0.014901692294127947,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,4.2,1.0127235242602304
ARIK,2016-10-11,LEPCYA,Lepomis cyanellus,43,1,45,no,9,603.95825,9,Lepomis cyanellus,Centrarchidae,0.2,9,0.014901692294127947,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,4.3,1.0920263139294109
ARIK,2016-10-11,LEPCYA,Lepomis cyanellus,45,3,45,no,9,603.95825,9,Lepomis cyanellus,Centrarchidae,0.2,9,0.014901692294127947,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,4.5,1.2632609339679657
ARIK,2016-10-11,LEPCYA,Lepomis cyanellus,50,1,45,no,9,603.95825,9,Lepomis cyanellus,Centrarchidae,0.2,9,0.014901692294127947,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,5,1.7705168555538335
ARIK,2016-10-11,LEPCYA,Lepomis cyanellus,52,1,45,no,9,603.95825,9,Lepomis cyanellus,Centrarchidae,0.2,9,0.014901692294127947,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,5.2,2.0075893575226194
ARIK,2016-10-12,CAMANO,Campostoma anomalum,70,1,3,no,3,460.1586666666667,3,Campostoma anomalum,Cyprinidae,1,3,0.0065194903786809765,NA,NA,NA,0.0016,3.115,0.0016,3.115,7,0.6864365142795277
ARIK,2016-10-12,CAMANO,Campostoma anomalum,90,1,3,no,3,460.1586666666667,3,Campostoma anomalum,Cyprinidae,1,3,0.0065194903786809765,NA,NA,NA,0.0016,3.115,0.0016,3.115,9,1.50170767214757
ARIK,2016-10-12,CAMANO,Campostoma anomalum,110,1,3,no,3,460.1586666666667,3,Campostoma anomalum,Cyprinidae,1,3,0.0065194903786809765,NA,NA,NA,0.0016,3.115,0.0016,3.115,11,2.8058096007008153
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,32,1,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,3.2,0.27422234509070087
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,35,2,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,3.5,0.3605765941337569
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,37,2,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,3.7,0.42729314324696294
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,38,3,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,3.8,0.4635627647706761
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,40,3,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4,0.542204266019824
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,41,6,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.1,0.5846882133254754
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,42,2,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.2,0.6293558000003261
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,43,4,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.3,0.6762632519117554
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,44,6,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.4,0.7254668686178501
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,45,6,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.5,0.7770230217463
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,46,8,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.6,0.8309881534450403
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,47,6,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.7,0.8874187748999343
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,48,5,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.8,0.9463714649151969
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,49,5,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.9,1.007902868552632
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,50,5,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,5,1.072069695826058
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,51,5,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,5.1,1.1389287204476157
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,52,2,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,5.2,1.2085367786228836
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,53,3,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,5.3,1.280950767891991
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,54,1,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,5.4,1.356227646014119
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,55,1,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,5.5,1.4344244298929685
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,60,4,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,6,1.871206539885471
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,70,1,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,7,2.9967062180153636
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,72,1,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,7.2,3.266031983314503
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,75,1,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,7.5,3.699830399286092
ARIK,2016-10-12,CYPSP3,Cyprinidae sp.,76,1,84,no,40,460.1586666666667,40,NA,NA,0.47619047619047616,40,0.08692653838241302,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,7.6,3.852611185054805
ARIK,2016-10-12,ETHSP,Etheostoma sp.,36,1,4,no,4,460.1586666666667,4,NA,NA,1,4,0.0086926538382413,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,3.6,0.39298302976639166
ARIK,2016-10-12,ETHSP,Etheostoma sp.,38,1,4,no,4,460.1586666666667,4,NA,NA,1,4,0.0086926538382413,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,3.8,0.4635627647706761
ARIK,2016-10-12,ETHSP,Etheostoma sp.,40,1,4,no,4,460.1586666666667,4,NA,NA,1,4,0.0086926538382413,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4,0.542204266019824
ARIK,2016-10-12,ETHSP,Etheostoma sp.,42,1,4,no,4,460.1586666666667,4,NA,NA,1,4,0.0086926538382413,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.2,0.6293558000003261
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,24,1,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,2.4,0.16857648349206242
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,26,3,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,2.6,0.21785863522113974
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,27,1,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,2.7,0.24586101608640176
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,28,1,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,2.8,0.276245049673829
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,29,2,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,2.9,0.3091173324882325
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,30,6,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3,0.3445852407841538
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,31,4,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.1,0.382756909071094
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,32,5,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.2,0.4237412099114151
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,33,5,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.3,0.46764773489376915
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,34,2,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.4,0.5145867766788722
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,35,5,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.5,0.5646693120263658
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,36,6,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.6,0.6180069857217494
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,37,1,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.7,0.674712095331183
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,39,1,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.9,0.7986769902743299
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,40,4,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,4,0.8661645077818274
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,41,4,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,4.1,0.9374748999110194
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,42,1,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,4.2,1.0127235242602304
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,43,3,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,4.3,1.0920263139294109
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,44,2,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,4.4,1.1754997665825024
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,45,3,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,4.5,1.2632609339679657
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,47,1,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,4.7,1.452117330451721
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,52,1,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,5.2,2.0075893575226194
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,53,1,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,5.3,2.1339294543198246
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,56,1,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,5.6,2.545626071835745
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,58,1,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,5.8,2.8485474826335415
ARIK,2016-10-12,LEPCYA,Lepomis cyanellus,95,1,66,no,37,460.1586666666667,37,Lepomis cyanellus,Centrarchidae,0.5606060606060606,37,0.08040704800373204,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,9.5,13.842884748336573
ARIK,2017-04-10,AMEMEL,Ameiurus melas,95,1,1,no,1,690.238,1,Ameiurus melas,Ictaluridae,1,1,0.0014487756397068836,0.00936,3,NA,0.01161,2.973,0.00936,3,9.5,8.025030000000001
ARIK,2017-04-10,CAMANO,Campostoma anomalum,79,1,6,no,3,1265.4363333333336,3,Campostoma anomalum,Cyprinidae,0.5,3,0.002370723774065809,NA,NA,NA,0.0016,3.115,0.0016,3.115,7.9,1.0005259843031753
ARIK,2017-04-10,CAMANO,Campostoma anomalum,80,1,6,no,3,1265.4363333333336,3,Campostoma anomalum,Cyprinidae,0.5,3,0.002370723774065809,NA,NA,NA,0.0016,3.115,0.0016,3.115,8,1.040507684895777
ARIK,2017-04-10,CAMANO,Campostoma anomalum,81,1,6,no,3,1265.4363333333336,3,Campostoma anomalum,Cyprinidae,0.5,3,0.002370723774065809,NA,NA,NA,0.0016,3.115,0.0016,3.115,8.1,1.0815604964552021
ARIK,2017-04-10,CAMANO,Campostoma anomalum,82,1,6,no,3,1265.4363333333336,3,Campostoma anomalum,Cyprinidae,0.5,3,0.002370723774065809,NA,NA,NA,0.0016,3.115,0.0016,3.115,8.2,1.1236993582366568
ARIK,2017-04-10,CAMANO,Campostoma anomalum,84,1,6,no,3,1265.4363333333336,3,Campostoma anomalum,Cyprinidae,0.5,3,0.002370723774065809,NA,NA,NA,0.0016,3.115,0.0016,3.115,8.4,1.2112950953877297
ARIK,2017-04-10,CAMANO,Campostoma anomalum,140,1,6,no,3,1265.4363333333336,3,Campostoma anomalum,Cyprinidae,0.5,3,0.002370723774065809,NA,NA,NA,0.0016,3.115,0.0016,3.115,14,5.94714892242023
ARIK,2017-04-10,CYPSP3,Cyprinidae sp.,36,2,8,no,4,690.238,4,NA,NA,0.5,4,0.0057951025588275345,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,3.6,0.39298302976639166
ARIK,2017-04-10,CYPSP3,Cyprinidae sp.,43,1,8,no,4,690.238,4,NA,NA,0.5,4,0.0057951025588275345,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.3,0.6762632519117554
ARIK,2017-04-10,CYPSP3,Cyprinidae sp.,49,1,8,no,4,690.238,4,NA,NA,0.5,4,0.0057951025588275345,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.9,1.007902868552632
ARIK,2017-04-10,CYPSP3,Cyprinidae sp.,50,1,8,no,4,690.238,4,NA,NA,0.5,4,0.0057951025588275345,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,5,1.072069695826058
ARIK,2017-04-10,CYPSP3,Cyprinidae sp.,52,1,8,no,4,690.238,4,NA,NA,0.5,4,0.0057951025588275345,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,5.2,1.2085367786228836
ARIK,2017-04-10,CYPSP3,Cyprinidae sp.,65,1,8,no,4,690.238,4,NA,NA,0.5,4,0.0057951025588275345,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,6.5,2.3895711226393566
ARIK,2017-04-10,CYPSP3,Cyprinidae sp.,72,1,8,no,4,690.238,4,NA,NA,0.5,4,0.0057951025588275345,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,7.2,3.266031983314503
ARIK,2017-04-10,ETHSP,Etheostoma sp.,40,1,21,no,13,1265.4363333333336,13,NA,NA,0.6190476190476191,13,0.010273136354285173,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4,0.542204266019824
ARIK,2017-04-10,ETHSP,Etheostoma sp.,41,1,21,no,13,1265.4363333333336,13,NA,NA,0.6190476190476191,13,0.010273136354285173,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.1,0.5846882133254754
ARIK,2017-04-10,ETHSP,Etheostoma sp.,42,1,21,no,13,1265.4363333333336,13,NA,NA,0.6190476190476191,13,0.010273136354285173,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.2,0.6293558000003261
ARIK,2017-04-10,ETHSP,Etheostoma sp.,43,2,21,no,13,1265.4363333333336,13,NA,NA,0.6190476190476191,13,0.010273136354285173,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.3,0.6762632519117554
ARIK,2017-04-10,ETHSP,Etheostoma sp.,44,2,21,no,13,1265.4363333333336,13,NA,NA,0.6190476190476191,13,0.010273136354285173,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.4,0.7254668686178501
ARIK,2017-04-10,ETHSP,Etheostoma sp.,45,3,21,no,13,1265.4363333333336,13,NA,NA,0.6190476190476191,13,0.010273136354285173,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.5,0.7770230217463
ARIK,2017-04-10,ETHSP,Etheostoma sp.,46,2,21,no,13,1265.4363333333336,13,NA,NA,0.6190476190476191,13,0.010273136354285173,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.6,0.8309881534450403
ARIK,2017-04-10,ETHSP,Etheostoma sp.,47,2,21,no,13,1265.4363333333336,13,NA,NA,0.6190476190476191,13,0.010273136354285173,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.7,0.8874187748999343
ARIK,2017-04-10,ETHSP,Etheostoma sp.,49,1,21,no,13,1265.4363333333336,13,NA,NA,0.6190476190476191,13,0.010273136354285173,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,4.9,1.007902868552632
ARIK,2017-04-10,ETHSP,Etheostoma sp.,57,1,21,no,13,1265.4363333333336,13,NA,NA,0.6190476190476191,13,0.010273136354285173,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,5.7,1.599806072080158
ARIK,2017-04-10,ETHSP,Etheostoma sp.,59,1,21,no,13,1265.4363333333336,13,NA,NA,0.6190476190476191,13,0.010273136354285173,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,5.9,1.7775529741146967
ARIK,2017-04-10,ETHSP,Etheostoma sp.,60,1,21,no,13,1265.4363333333336,13,NA,NA,0.6190476190476191,13,0.010273136354285173,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,6,1.871206539885471
ARIK,2017-04-10,ETHSP,Etheostoma sp.,62,3,21,no,13,1265.4363333333336,13,NA,NA,0.6190476190476191,13,0.010273136354285173,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,6.2,2.0683606562791725
ARIK,2017-04-10,LEPCYA,Lepomis cyanellus,32,2,27,no,20,1265.4363333333336,20,Lepomis cyanellus,Centrarchidae,0.7407407407407407,20,0.01580482516043873,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.2,0.4237412099114151
ARIK,2017-04-10,LEPCYA,Lepomis cyanellus,33,1,27,no,20,1265.4363333333336,20,Lepomis cyanellus,Centrarchidae,0.7407407407407407,20,0.01580482516043873,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.3,0.46764773489376915
ARIK,2017-04-10,LEPCYA,Lepomis cyanellus,34,1,27,no,20,1265.4363333333336,20,Lepomis cyanellus,Centrarchidae,0.7407407407407407,20,0.01580482516043873,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.4,0.5145867766788722
ARIK,2017-04-10,LEPCYA,Lepomis cyanellus,36,1,27,no,20,1265.4363333333336,20,Lepomis cyanellus,Centrarchidae,0.7407407407407407,20,0.01580482516043873,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.6,0.6180069857217494
ARIK,2017-04-10,LEPCYA,Lepomis cyanellus,37,2,27,no,20,1265.4363333333336,20,Lepomis cyanellus,Centrarchidae,0.7407407407407407,20,0.01580482516043873,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,3.7,0.674712095331183
ARIK,2017-04-10,LEPCYA,Lepomis cyanellus,40,1,27,no,20,1265.4363333333336,20,Lepomis cyanellus,Centrarchidae,0.7407407407407407,20,0.01580482516043873,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,4,0.8661645077818274
ARIK,2017-04-10,LEPCYA,Lepomis cyanellus,41,2,27,no,20,1265.4363333333336,20,Lepomis cyanellus,Centrarchidae,0.7407407407407407,20,0.01580482516043873,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,4.1,0.9374748999110194
ARIK,2017-04-10,LEPCYA,Lepomis cyanellus,42,1,27,no,20,1265.4363333333336,20,Lepomis cyanellus,Centrarchidae,0.7407407407407407,20,0.01580482516043873,0.0102,3.204,NA,0.0121,3.093,0.0102,3.204,4.2,1.0127235242602304
